Time, Aileron Cmd, Elevator Cmd, Rudder Cmd, Flap Cmd, Left Aileron Pos, Right Aileron Pos, Elevator Pos, Rudder Pos, Flap Pos, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, xGravity, yGravity, zGravity, xCoriolis, yCoriolis, zCoriolis, xCentrifugal, yCentrifugal, zCentrifugal, L, M, N, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius, Pitch Trim Sum, Elevator Control, Roll Trim Sum, Left Aileron Control, Right Aileron Control, Rudder Command Sum, Rudder Control, Flaps Control, Gear Control, Speedbrake Control
35.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.000756929 , 0.00209851 , 0.000197753, 0.220722 , -0.0441378 , 0.00487512, 5.62538e-06, 0.0687974, -0.018128 , 0.0653502 , 0.0115672, -0.018128 , 0.0653502 , 0.0115672, -0.198395 , 0.18089 , 0.0107961, -0.715764 , -0.397399 , -0.185469, 0.259121, -2188.08 , -83107.6 , 309.458, 0 , 0 , 32.1148, 0 , -3.50856e-05 , 0, 0 , 0 , -0.110698, 808709 , -105291 , 29092.7, 9.00459, -0.000287525 , 0.00480164 , 0.784062, 2.57364, 1.2529, 47, 122, 9.00459, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
35.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00204919 , 0.0019612 , 0.000117704, -0.22842 , -0.0616484 , -0.00635187, 0.000135722, 0.337925, -0.0200742 , -0.337191 , 0.00961164, -0.0200742 , -0.337191 , 0.00961164, 0.368648 , -0.390414 , 0.00892048, -2.88785 , 1.61927 , -0.740877, 0.25655, -2189.84 , 81771.3 , 251.047, 0 , 0 , 32.1148, 0 , 5.25601e-05 , 0, 0 , 0 , -0.110616, -836908 , -147065 , -37913.5, 9.00351, 0.000283096 , 0.00499552 , 0.784085, 2.69504, -1.50489, 47, 122, 9.00351, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
35.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00344334 , 0.00251612 , 6.20731e-06, 0.186917 , -0.106053 , 0.00835547, 0.000269131, 0.475859, -0.014613 , 0.475565 , 0.00812944, -0.014613 , 0.475565 , 0.00812944, -0.453878 , 0.441959 , 0.00577148, -4.03854 , -2.27523 , -1.03107, 0.255307, -2180.22 , -64689.5 , 941.632, 0 , 0 , 32.1148, 0 , -5.62107e-05 , 0, 0 , 0 , -0.110718, 684845 , -252992 , 49877.9, 9.00275, -0.00017031 , 0.00517139 , 0.784081, 2.63391, 1.53565, 47, 122, 9.00275, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00526665 , 0.00225984 , 0.000224964, -0.151668 , 0.110419 , -0.00887915, 0.000593397, 0.706592, -0.00560313 , -0.706561 , 0.00336945, -0.00560313 , -0.706561 , 0.00336945, 0.577252 , -0.587178 , 0.00337624, -6.84191 , 3.86543 , -1.74173, 0.254567, 150.74 , 47868 , -72.6158, 0 , 0 , 32.1148, 0 , 6.68715e-05 , 0, 0 , 0 , -0.110602, -555697 , 263401 , -52992.2, 9.00205, 0.000245554 , 0.00532627 , 0.784104, 2.60018, -1.56154, 47, 122, 9.00205, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00639068 , 0.000895044 , -0.000167715, 0.108192 , 0.0270413 , 0.00255275, 0.000630942, 0.728602, -0.00796893 , 0.728553 , 0.0029388, -0.00796893 , 0.728553 , 0.0029388, -0.57738 , 0.560022 , 0.00390907, -6.51024 , -3.66779 , -1.66209, 0.255303, 2200.41 , -31015.9 , -387.017, 0 , 0 , 32.1148, 0 , -6.35004e-05 , 0, 0 , 0 , -0.110722, 396407 , 64504.3 , 15238.2, 9.00165, -5.85137e-05 , 0.00546285 , 0.7841, 2.78828, 1.55914, 47, 122, 9.00165, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.0072161 , 0.00087398 , 0.000292778, -0.0617702 , -0.0198178 , -0.00634324, 0.000979943, 0.908022, -0.0117557 , -0.907935 , 0.00446878, -0.0117557 , -0.907935 , 0.00446878, 0.652194 , -0.671314 , 0.00509747, -8.82344 , 4.97571 , -2.25046, 0.255055, 243.041 , 11449.4 , -281.087, 0 , 0 , 32.1148, 0 , 6.82654e-05 , 0, 0 , 0 , -0.1106, -226319 , -47281.9 , -37859.7, 9.00114, 0.000135404 , 0.00562763 , 0.784116, 2.77832, -1.55695, 47, 122, 9.00114, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00787723 , 0.000711617 , -0.000406283, 0.011712 , -0.086278 , -0.00116342, 0.000794732, 0.817723, -0.0158373 , 0.817562 , 0.00359914, -0.0158373 , 0.817562 , 0.00359914, -0.572321 , 0.558987 , 0.00349472, -6.44741 , -3.63642 , -1.64416, 0.255011, -2194.66 , 7219.5 , 84.1572, 0 , 0 , 32.1148, 0 , -5.49951e-05 , 0, 0 , 0 , -0.110716, 42909.6 , -205825 , -6927.4, 9.00073, 5.07366e-05 , 0.0057659 , 0.784107, 2.91813, 1.55093, 47, 122, 9.00073, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.4917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00533106 , -0.00155751 , -3.11784e-05, -0.0364159 , 0.0428951 , 0.00213068, 0.000487699, 0.640577, 0.011511 , -0.640341 , -0.0130315, 0.011511 , -0.640341 , -0.0130315, 0.472628 , -0.453507 , -0.0123303, -2.80621 , 2.41472 , 1.15894, -0.412992, -1203.34 , 5948.02 , -312.623, 0 , 0 , 32.1148, 0 , 4.68996e-05 , 0, 0 , 0 , -0.110623, -133424 , 102328 , 12727.3, 9.00109, -3.07066e-05 , 0.0056823 , 0.78409, -0.847271, -1.54365, 47, 122, 9.00109, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.5917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00548494 , -0.000125931 , -2.85842e-05, 0.0898407 , 0.105388 , 0.00297675, 0.000543196, 0.676043, 0.00272198 , 0.675966 , -0.00983096, 0.00272198 , 0.675966 , -0.00983096, -0.515684 , 0.524514 , -0.0110835, -4.46095 , -3.06915 , 1.46129, -0.327573, -1072.63 , -24410.8 , 445.415, 0 , 0 , 32.1148, 0 , -5.65122e-05 , 0, 0 , 0 , -0.110719, 329169 , 251405 , 17754, 9.00229, -0.000185168 , 0.00552621 , 0.784086, -1.30068, 1.55571, 47, 122, 9.00229, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.6917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.0080424 , 0.000239737 , 0.000415103, -0.0549004 , 0.0347469 , -0.000483542, 0.00109097, 0.95808, -0.00707152 , -0.95804 , 0.005205, -0.00707152 , -0.95804 , 0.005205, 0.681649 , -0.700991 , 0.00659911, -9.62919 , 5.4299 , -2.45605, 0.255064, 2204.65 , 8051.92 , -571.075, 0 , 0 , 32.1148, 0 , 7.06872e-05 , 0, 0 , 0 , -0.110598, -201150 , 82881.2 , -2884.7, 9.00218, 7.09203e-05 , 0.00560772 , 0.784108, 2.50708, -1.56163, 47, 122, 9.00218, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00919165 , -0.000401152 , -0.000353241, -0.0818058 , -0.0542673 , -0.00281308, 0.00114632, 0.982084, -0.00928907 , 0.982028 , 0.00475708, -0.00928907 , 0.982028 , 0.00475708, -0.626676 , 0.607559 , 0.00659759, -7.66354 , -4.31605 , -1.95722, 0.255394, 2208.27 , 44789.6 , -695.838, 0 , 0 , 32.1148, 0 , -5.30804e-05 , 0, 0 , 0 , -0.110714, -299729 , -129462 , -16784.8, 9.00135, 6.64316e-05 , 0.00575258 , 0.784112, 2.6683, 1.56017, 47, 122, 9.00135, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.006219 , 0.00124349 , 0.000496497, 0.182296 , 0.0281652 , 0.00571401, 0.000369219, 0.557362, -0.00583784 , -0.557284 , 0.00730974, -0.00583784 , -0.557284 , 0.00730974, 0.257332 , -0.266644 , 0.0092879, -1.37696 , 0.772694 , -0.352977, 0.256344, 132.829 , -76527.4 , -746.393, 0 , 0 , 32.1148, 0 , 1.28059e-05 , 0, 0 , 0 , -0.110653, 667917 , 67183.7 , 34088.8, 9.00029, -0.000323425 , 0.00598888 , 0.784109, 2.24471, -1.55401, 47, 122, 9.00029, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
36.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00497841 , -0.00167313 , -7.88232e-06, -0.147259 , -0.0296004 , -0.00501122, 0.000383063, 0.567716, 0.0174751 , 0.567387 , -0.00823262, 0.0174751 , 0.567387 , -0.00823262, -0.277115 , 0.306573 , -0.00691473, -0.840832 , -0.94676 , 0.461277, -0.548595, -1178.71 , 63360.5 , -579.676, 0 , 0 , 32.1148, 0 , -1.4452e-05 , 0, 0 , 0 , -0.11068, -539544 , -70612 , -29908.3, 9.00019, 6.0039e-05 , 0.0059808 , 0.78414, -0.440266, 1.53676, 47, 122, 9.00019, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00558299 , -0.00152346 , 3.41426e-05, 0.0540236 , -0.0261041 , -0.0146054, 0.000346229, 0.539731, 0.0198987 , -0.539326 , -0.00645815, 0.0198987 , -0.539326 , -0.00645815, 0.342451 , -0.322787 , -0.005935, -1.16052 , 1.24264 , 0.598104, -0.515377, 2200.57 , -28252.1 , -226.7, 0 , 0 , 32.1148, 0 , 2.64245e-05 , 0, 0 , 0 , -0.110641, 197937 , -62273.6 , -87140.4, 9.00102, -0.000117528 , 0.00588495 , 0.784146, -0.313826, -1.53203, 47, 122, 9.00102, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00447879 , -0.00196295 , -0.000836254, 0.0545048 , -0.00339796 , -0.00414073, 0.000427526, 0.599759, 0.0165787 , 0.599444 , -0.0101919, 0.0165787 , 0.599444 , -0.0101919, -0.434961 , 0.458743 , -0.0102879, -2.38521 , -2.24738 , 1.0794, -0.45254, 214.568 , -13326.2 , -18.1663, 0 , 0 , 32.1148, 0 , -4.60677e-05 , 0, 0 , 0 , -0.11071, 199706 , -8115 , -24719.5, 9.00194, -7.73939e-05 , 0.00570834 , 0.7841, -0.551198, 1.53834, 47, 122, 9.00194, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00656586 , -0.00174477 , -0.00031623, -0.0894247 , 0.00608683 , 0.00837913, 0.000725904, 0.781512, 0.0160991 , -0.7813 , -0.00845818, 0.0160991 , -0.7813 , -0.00845818, 0.602225 , -0.5806 , -0.00903231, -3.98864 , 3.95433 , 1.88978, -0.473791, -158.333 , 22562.3 , 134.419, 0 , 0 , 32.1148, 0 , 6.37142e-05 , 0, 0 , 0 , -0.110607, -327642 , 14526.8 , 50014.2, 9.00294, 0.000185707 , 0.00551406 , 0.78403, -0.483746, -1.54752, 47, 122, 9.00294, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.0065463 , 0.0005706 , 5.35168e-05, 0.0686193 , 0.167526 , 0.00204525, 0.00065929, 0.744791, -0.000751505 , 0.744776 , -0.00458897, -0.000751505 , 0.744776 , -0.00458897, -0.550965 , 0.558926 , -0.00555089, -4.51595 , -3.51003 , 1.66333, -0.368323, -2183.7 , -16407.2 , 395.083, 0 , 0 , 32.1148, 0 , -5.8154e-05 , 0, 0 , 0 , -0.110721, 251415 , 399637 , 12196.3, 9.00363, 3.40865e-05 , 0.00536122 , 0.784021, -1.73312, 1.56455, 47, 122, 9.00363, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.4917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00547358 , 0.000934689 , 0.000405653, -0.0812887 , -0.00955701 , -0.00374792, 0.000547123, 0.678482, -0.0117621 , -0.678297 , 0.0106231, -0.0117621 , -0.678297 , 0.0106231, 0.505769 , -0.527879 , 0.0115329, -5.36452 , 3.01433 , -1.3733, 0.255997, 1210.46 , 21561.5 , -379.818, 0 , 0 , 32.1148, 0 , 5.53101e-05 , 0, 0 , 0 , -0.110613, -297833 , -22804.6 , -22371.4, 9.00269, 0.00013481 , 0.00553993 , 0.784055, 2.40703, -1.54743, 47, 122, 9.00269, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.5917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.0073447 , 0.000676056 , -0.000190027, 0.0707154 , 0.110352 , 0.00193709, 0.000916901, 0.878329, -0.002789 , 0.878315 , 0.00398507, -0.002789 , 0.878315 , 0.00398507, -0.651633 , 0.641838 , 0.00582725, -8.43537 , -4.76181 , -2.14917, 0.254781, 2210.89 , -14872.6 , -776.081, 0 , 0 , 32.1148, 0 , -6.79807e-05 , 0, 0 , 0 , -0.110728, 259095 , 263243 , 11555.9, 9.0019, -0.000106965 , 0.00562796 , 0.784058, 2.18143, 1.56526, 47, 122, 9.0019, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.6917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00803112 , 0.00079039 , 0.000493379, -0.00685561 , -0.0236671 , -0.00398613, 0.000931189, 0.885146, -0.00929864 , -0.885074 , 0.00640761, -0.00929864 , -0.885074 , 0.00640761, 0.60182 , -0.61705 , 0.00747152, -7.48381 , 4.22051 , -1.90867, 0.25504, 156.062 , -9501.52 , -404.549, 0 , 0 , 32.1148, 0 , 5.9171e-05 , 0, 0 , 0 , -0.110609, -25116.5 , -56468.2 , -23795, 9.00095, -2.36034e-05 , 0.00582558 , 0.784083, 2.53823, -1.55804, 47, 122, 9.00095, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00757162 , 0.00104261 , -0.000405979, -0.041577 , 0.0343586 , -0.00249922, 0.000840881, 0.84113, -0.00683176 , 0.841087 , 0.00510193, -0.00683176 , 0.841087 , 0.00510193, -0.555993 , 0.540215 , 0.00636834, -6.04652 , -3.40609 , -1.5439, 0.255338, 2203.44 , 27029.3 , -471.099, 0 , 0 , 32.1148, 0 , -4.97428e-05 , 0, 0 , 0 , -0.11071, -152336 , 81956.8 , -14905.6, 9.00047, 5.70786e-05 , 0.00594247 , 0.784089, 2.50015, 1.56066, 47, 122, 9.00047, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.0077274 , 0.000586462 , 0.000415558, 0.0893526 , 0.0167181 , 0.00469852, 0.000809966, 0.825523, -0.00620954 , -0.825495 , 0.00268793, -0.00620954 , -0.825495 , 0.00268793, 0.496692 , -0.514373 , 0.00383766, -5.14516 , 2.89896 , -1.31346, 0.255281, 2201.98 , -45297.3 , -418.246, 0 , 0 , 32.1148, 0 , 4.02765e-05 , 0, 0 , 0 , -0.110626, 327381 , 39875.3 , 28031.6, 9.00007, -8.25116e-05 , 0.00604975 , 0.784081, 2.73307, -1.5626, 47, 122, 9.00007, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
37.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00706178 , 0.000132085 , -0.000364518, -0.16479 , -0.0218057 , -0.00844993, 0.000609055, 0.715854, -0.00797604 , 0.715807 , 0.0018428, -0.00797604 , 0.715807 , 0.0018428, -0.390439 , 0.37258 , 0.00296301, -2.9231 , -1.64265 , -0.748232, 0.255972, 2201.72 , 72233.8 , -384.039, 0 , 0 , 32.1148, 0 , -2.57538e-05 , 0, 0 , 0 , -0.110688, -603776 , -52021.7 , -50417.5, 8.99981, 0.000187236 , 0.0061428 , 0.784095, 2.91454, 1.55936, 47, 122, 8.99981, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00497574 , 0.00278355 , 0.000955144, 0.206761 , -0.066301 , 0.01992, 0.000241182, 0.450472, -0.0393971 , -0.448156 , 0.0230038, -0.0393971 , -0.448156 , 0.0230038, 0.140883 , -0.200731 , 0.0246123, -0.575014 , 0.304147 , -0.156052, 0.271388, 1134.86 , -84628.7 , -520.059, 0 , 0 , 32.1148, 0 , 3.86929e-06 , 0, 0 , 0 , -0.110658, 757564 , -158168 , 118847, 8.99859, -0.000239754 , 0.00668583 , 0.784092, 2.6131, -1.46935, 47, 122, 8.99859, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00440038 , -0.00108172 , 0.000266779, -0.215594 , -0.0714508 , -0.0142394, 0.000219266, 0.429518, 0.00282348 , 0.429503 , -0.00235192, 0.00282348 , 0.429503 , -0.00235192, -0.154232 , 0.150954 , -0.000513505, -0.466507 , -0.26488 , 0.125764, -0.269586, 2212.37 , 87566.3 , -729.988, 0 , 0 , 32.1148, 0 , -2.61526e-06 , 0, 0 , 0 , -0.110667, -789918 , -170445 , -84966.9, 8.99751, 0.000182434 , 0.00678894 , 0.784185, -0.694533, 1.56224, 47, 122, 8.99751, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.2917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00549715 , -0.00456949 , 0.000136536, 0.205563 , 0.0062978 , -0.0048731, 0.000369703, 0.557728, 0.0404861 , -0.55555 , -0.0280336, 0.0404861 , -0.55555 , -0.0280336, 0.273081 , -0.216491 , -0.0280213, -0.702375 , 0.637579 , 0.330043, -0.469896, -49.4552 , -85810.4 , -92.7176, 0 , 0 , 32.1148, 0 , 1.25394e-05 , 0, 0 , 0 , -0.110657, 753163 , 15022 , -29054.9, 8.99931, -0.000131314 , 0.00640414 , 0.784205, -0.605624, -1.48239, 47, 122, 8.99931, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.3917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00406782 , -0.00383367 , 9.73146e-05, -0.17456 , 0.0125159 , 0.00125078, 0.000115967, 0.312366, 0.0431869 , 0.308664 , -0.0208241, 0.0431869 , 0.308664 , -0.0208241, -0.0699088 , 0.12349 , -0.021792, -0.100301 , -0.094942 , 0.0556575, -0.554907, 2184.6 , 70424.6 , 321.262, 0 , 0 , 32.1148, 0 , 3.94173e-06 , 0, 0 , 0 , -0.110664, -639574 , 29857.4 , 7450.12, 9.00187, 0.000306483 , 0.00597395 , 0.784213, -0.449295, 1.4167, 47, 122, 9.00187, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.4917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.000749552 , -0.0026838 , -4.12903e-05, 0.211627 , -0.0074176 , -0.00100438, 3.21778e-06, 0.0520324, 0.0275941 , 0.0429004 , -0.0102712, 0.0275941 , 0.0429004 , -0.0102712, -0.14397 , 0.190849 , -0.0113914, -0.264789 , -0.297853 , 0.154671, -0.584131, -2187.27 , -79448.5 , 352.858, 0 , 0 , 32.1148, 0 , -3.25374e-05 , 0, 0 , 0 , -0.110698, 775384 , -17694.9 , -5996.41, 9.0035, -0.000309742 , 0.00564475 , 0.784218, -0.356335, 0.969306, 47, 122, 9.0035, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.5917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00284506 , -0.00147898 , 3.32088e-05, -0.22043 , 0.0134569 , 0.00298301, 0.000249412, 0.458094, 0.0100068 , -0.457976 , -0.00280064, 0.0100068 , -0.457976 , -0.00280064, 0.466196 , -0.448981 , -0.0036153, -1.99649 , 2.36962 , 1.13123, -0.566609, -1209.85 , 77499.3 , 230.169, 0 , 0 , 32.1148, 0 , 6.05125e-05 , 0, 0 , 0 , -0.110611, -807635 , 32101.6 , 17808.8, 9.00425, 0.000282282 , 0.00542561 , 0.784213, -0.272892, -1.54811, 47, 122, 9.00425, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.6917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00622244 , -0.00493054 , -9.055e-05, 0.147865 , 0.0725331 , -0.00648464, 0.000714265, 0.775221, 0.0124176 , 0.775105 , -0.00505058, 0.0124176 , 0.775105 , -0.00505058, -0.620656 , 0.631921 , 0.000297797, -3.76463 , -4.47444 , -1.59288, 0.423117, 2255.46 , -45322.3 , -2277.6, 0 , 0 , 32.1148, 0 , -7.10045e-05 , 0, 0 , 0 , -0.110732, 541766 , 173029 , -38745.9, 9.00433, -0.000196103 , 0.0052706 , 0.784212, -0.386294, 1.5535, 47, 122, 9.00433, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.7917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00578837 , -0.0019882 , -0.000482573, -0.10044 , 0.0240142 , 0.0072935, 0.000524256, 0.664152, 0.0263893 , -0.66355 , -0.0101977, 0.0263893 , -0.66355 , -0.0101977, 0.538129 , -0.501244 , -0.0120372, -2.88382 , 3.02141 , 1.46076, -0.506536, -268.319 , 29242.1 , 692.389, 0 , 0 , 32.1148, 0 , 5.78212e-05 , 0, 0 , 0 , -0.110614, -368000 , 57294.8 , 43538.1, 9.00577, 2.35082e-05 , 0.00490075 , 0.784168, -0.368758, -1.52819, 47, 122, 9.00577, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.8917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.00417993 , -0.000649857 , -4.89723e-05, 0.123004 , 0.0258138 , 0.000967126, 0.000360863, 0.551019, 0.0149749 , 0.550815 , 0.000819963, 0.0149749 , 0.550815 , 0.000819963, -0.448416 , 0.466529 , 0.000482501, -1.99889 , -2.37169 , -0.738136, 0.369273, 1220.64 , -39403 , 77.0816, 0 , 0 , 32.1148, 0 , -5.17996e-05 , 0, 0 , 0 , -0.110715, 450675 , 61578.7 , 5764.99, 9.00609, -0.00014228 , 0.00477547 , 0.784147, 0.0547013, 1.54358, 47, 122, 9.00609, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
38.9917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00700131 , -0.0028366 , 0.00098617, -0.107375 , -0.00103977 , 0.0237953, 0.00094204, 0.890288, 0.0202606 , -0.890025 , -0.00763085, 0.0202606 , -0.890025 , -0.00763085, 0.688095 , -0.668814 , -0.00619946, -4.85753 , 5.22192 , 2.48646, -0.511877, 2216.34 , 28452.4 , -702.956, 0 , 0 , 32.1148, 0 , 7.4044e-05 , 0, 0 , 0 , -0.110597, -393420 , -2494.71 , 142013, 9.00599, 0.000224428 , 0.00464064 , 0.784158, -0.360204, -1.54648, 47, 122, 9.00599, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
39.0917, 0, 0, 0, 0, 0, -0, 0, 0, 0, -0.0090474 , -0.000301297 , 0.00120038, -0.003631 , 0.0194722 , -0.0037603, 0.00112169, 0.971479, 0.0182512 , 0.971307 , -0.000516064, 0.0182512 , 0.971307 , -0.000516064, -0.64709 , 0.675409 , -0.00173968, -4.08576 , -4.94974 , 0.69703, -0.1706, -301.176 , 14807.3 , 489.224, 0 , 0 , 32.1148, 0 , -6.24569e-05 , 0, 0 , 0 , -0.110726, -13305.7 , 46476.8 , -22442.7, 9.0067, 5.91689e-05 , 0.00447745 , 0.784279, -0.0282681, 1.552, 47, 122, 9.0067, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
39.1917, 0, 0, 0, 0, 0, -0, 0, 0, 0, 0.00776591 , -7.53141e-05 , 0.000468105, 0.119088 , 0.0546804 , -0.00980015, 0.000828168, 0.834747, 0.00196454 , -0.834739 , 0.00325563, 0.00196454 , -0.834739 , 0.00325563, 0.493628 , -0.492735 , 0.00432083, -4.3091 , 2.77719 , -1.2497, 0.290014, 260.212 , -56248.3 , -399.348, 0 , 0 , 32.1148, 0 , 3.82912e-05 , 0, 0 , 0 , -0.11063, 436329 , 130433 , -58471.9, 9.00637, -0.000138461 , 0.00446886 , 0.78437, 1.02786, -1.56624, 47, 122, 9.00637, 2.09256e+07,  0.000000,  0.000000,  0.000000,  0.000000, -0.000000,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000
