Time, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, xGravity, yGravity, zGravity, xCoriolis, yCoriolis, zCoriolis, xCentrifugal, yCentrifugal, zCentrifugal, L, M, N, Ixx, Ixy, Ixz, Iyx, Iyy, Iyz, Izx, Izy, Izz, Mass, Xcg, Ycg, Zcg, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius, NOSE_LG_WOW, NOSE_LG_stroke, NOSE_LG_strokeVel, NOSE_LG_CompressForce, NOSE_LG_WhlSideForce, NOSE_LG_WhlVelVecX, NOSE_LG_WhlVelVecY, NOSE_LG_WhlRollForce, NOSE_LG_BodyXForce, NOSE_LG_BodyYForce, NOSE_LG_WhlSlipDegrees, LEFT_MLG_WOW, LEFT_MLG_stroke, LEFT_MLG_strokeVel, LEFT_MLG_CompressForce, LEFT_MLG_WhlSideForce, LEFT_MLG_WhlVelVecX, LEFT_MLG_WhlVelVecY, LEFT_MLG_WhlRollForce, LEFT_MLG_BodyXForce, LEFT_MLG_BodyYForce, LEFT_MLG_WhlSlipDegrees, RIGHT_MLG_WOW, RIGHT_MLG_stroke, RIGHT_MLG_strokeVel, RIGHT_MLG_CompressForce, RIGHT_MLG_WhlSideForce, RIGHT_MLG_WhlVelVecX, RIGHT_MLG_WhlVelVecY, RIGHT_MLG_WhlRollForce, RIGHT_MLG_BodyXForce, RIGHT_MLG_BodyYForce, RIGHT_MLG_WhlSlipDegrees, TotalGearForce_X, TotalGearForce_Y, TotalGearForce_Z, TotalGearMoment_L, TotalGearMoment_M, TotalGearMoment_N
161.992, 0.0105766 , 0.000157766 , -0.000230157, 0.427699 , -0.00177718 , 0.00795516, 0.000275642, 0.481651, -0.0019285 , -0.481647 , 0.000585518, -0.0019285 , -0.481647 , 0.000585518, 0.138796 , 0.2339 , 0.000761277, -0.882293 , 0.501109 , -0.192383, 0.218049, 190.258 , -311247 , -137.682, 0 , 0 , 32.4427, 0 , 2.45044e-06 , 0, -0.0551403 , 0 , -0.0514192, 5.6392e+06 , -68122.7 , 442439, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -0.000308385 , -0.000419741 , 2.61361, 2.84682, -1.56661, 47, 122, 18.8061, 2.09009e+07, 1, 0.31257, -0.0137642, -58328.09607, 0.247657, 0.426543, -44489.7, 0, 22413.7, 38431.2, 19.0732, 1, 0.27652, -0.103709, -153872.0769, 0.239193, 0.405183, -94651.1, 3076.83, 45027, 83311.9, 15.3813, 1, 0.26532, 0.110292, -188643.1769, 0.233193, 0.408567, -116176, -3772.18, 61787.6, 98455.2, 15.3991, -567.325, -311445, -400828, 5.63924e+06, -77117.2, 442448
162.992, -0.00933068 , -2.55798e-05 , 0.000471663, -0.421461 , -0.000112155 , -0.00192949, 0.000174156, 0.382851, 0.00294428 , 0.382839 , 0.000230529, 0.00294428 , 0.382839 , 0.000230529, -0.0924106 , -0.151682 , 0.000346794, -0.171223 , -0.212039 , -0.0754536, 0.440673, -920.437 , 304695 , -99.5444, 0 , 0 , 32.4427, 0 , 3.68594e-07 , 0, -0.0551346 , 0 , -0.0514139, -5.55696e+06 , -4184.26 , -107301, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 0.000268677 , -0.00041933 , 2.61448, 0.0781379, 1.56308, 47, 122, 18.8062, 2.09009e+07, 1, 0.31224, 0.00246752, -59234.44055, -0.201572, -0.340201, 31887, -1184.53, -15016.8, -28154.5, -13.4598, 1, 0.26596, 0.0887987, -186134.5797, -0.184259, -0.296265, 104698, -3722.16, -49450.8, -92358.9, -14.0642, 1, 0.27564, -0.0887687, -155394.0599, -0.171961, -0.303512, 81157.6, 3107.42, -43511.5, -68578.2, -13.0587, -1678.04, 304225, -400790, -5.55699e+06, -2840.09, -107304
163.992, 0.0125358 , 1.97348e-05 , 0.000287265, 0.293255 , -0.00172561 , 0.00211053, 0.00041731, 0.592637, -0.000552855 , -0.592636 , -0.00100949, -0.000552855 , -0.592636 , -0.00100949, 0.222482 , 0.37799 , -0.000714569, -2.30002 , 1.30536 , 0.567014, -0.246525, 2410.95 , -228657 , -290.55, 0 , 0 , 32.4427, 0 , 6.13015e-06 , 0, -0.0551531 , 0 , -0.0514311, 3.86656e+06 , -66346.9 , 117381, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8059, -0.000228036 , -0.000379553 , 2.61457, -2.07184, -1.56885, 47, 122, 18.8059, 2.09009e+07, 1, 0.30926, -0.0033555, -58349.64713, 0.33029, 0.563999, -19369.6, 1166.9, 8733.71, 17328.2, 8.29963, 1, 0.27646, -0.15396, -149345.2563, 0.34075, 0.59083, -54545.3, -2986.68, 30015.9, 45641.7, 9.13143, 1, 0.26694, 0.154013, -193203.4932, 0.348408, 0.586273, -71331.5, 3863.72, 32537.9, 63595.5, 9.23094, 1670.03, -228877, -400980, 3.86664e+06, -34096, 117409
164.992, -0.0119909 , -9.9137e-06 , -1.63005e-05, -0.286133 , -0.00915865 , -0.00141767, 0.000300901, 0.503236, -0.00846725 , 0.503164 , 0.00048448, -0.00846725 , 0.503164 , 0.00048448, -0.174974 , -0.307648 , 0.000850777, -1.49752 , -0.847447 , -0.325771, 0.217541, -7431.12 , 221560 , -375.716, 0 , 0 , 32.4427, 0 , -3.92904e-06 , 0, -0.0551192 , 0 , -0.0513995, -3.77266e+06 , -351525 , -78856.6, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 0.00032328 , -0.000351705 , 2.61469, 3.08444, 1.55394, 47, 122, 18.8062, 2.09009e+07, 1, 0.30666, -0.00459842, -58114.95267, -0.289184, -0.504343, 19937, 1162.16, -11030, -16648.5, -8.57756, 1, 0.26567, 0.148548, -191476.7986, -0.289695, -0.505843, 65700.5, 3829.08, -36347.7, -54864, -8.57913, 1, 0.27798, -0.14461, -151549.4486, -0.290296, -0.50563, 52090.3, 3030.63, -28813.6, -43501.3, -8.59397, -8160.85, 221057, -401067, -3.77273e+06, -279231, -78873.8
165.992, 0.0112599 , 4.79879e-05 , -3.89348e-06, -0.190757 , -0.00308698 , -0.000303495, 0.000357316, 0.548385, -0.00945568 , -0.548302 , -0.00144135, -0.00945568 , -0.548302 , -0.00144135, 0.31097 , 0.52572 , -0.00171318, -4.45697 , 2.52754 , 1.09965, -0.246726, -7419.14 , 92760.1 , 313.565, 0 , 0 , 32.4427, 0 , 1.66315e-05 , 0, -0.0551901 , 0 , -0.0514656, -2.51513e+06 , -118483 , -16854.3, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, 9.66238e-05 , -0.000354068 , 2.61473, -2.99033, -1.55335, 47, 122, 18.806, 2.09009e+07, 1, 0.30703, -0.00784477, -57700.69778, 0.418386, 0.712201, 23041, 1153.96, -12582.9, -19336.2, -9.98342, 1, 0.27212, -0.196618, -148746.9993, 0.418184, 0.711854, 59087.2, 2974.8, -32281.7, -49578.7, -9.93128, 1, 0.2718, 0.195508, -193938.2195, 0.418204, 0.711881, 77915.2, 3878.59, -42530, -65399, -10.0443, -8149.57, 92416.7, -400374, -2.515e+06, -283489, -16802.9
166.992, -0.0109009 , 0.000294002 , -0.000285802, 0.186744 , -0.000288105 , 0.000557772, 0.0006148, 0.719328, -0.00274674 , 0.71932 , 0.00183026, -0.00274674 , 0.71932 , 0.00183026, -0.388714 , -0.674305 , 0.00170041, -7.23326 , -4.11254 , -1.57546, 0.217808, 443.497 , -87576 , -143.319, 0 , 0 , 32.4427, 0 , -2.08516e-05 , 0, -0.0550598 , 0 , -0.0513441, 2.46222e+06 , -11211.4 , 30926.2, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, -0.000289013 , -0.0004778 , 2.61474, 2.55382, 1.56621, 47, 122, 18.806, 2.09009e+07, 1, 0.31766, -0.0232481, -58594.7172, -0.486046, -0.830448, -23505.2, -1171.77, 12831.6, 19728.6, 10.0298, 1, 0.27299, 0.196131, -194892.3924, -0.496435, -0.857167, -74001.7, 3897.38, 33840.1, 65926.3, 9.49376, 1, 0.26734, -0.184014, -147375.9396, -0.504063, -0.852619, -58091, -2947.21, 31756.4, 48731.7, 9.85524, -334.889, -87837.2, -400838, 2.46208e+06, -38150, 30840.4
167.992, 0.00867306 , -4.86049e-05 , 2.65003e-05, -0.203372 , 0.00243813 , -0.00527726, 0.000270882, 0.477474, -0.000383007 , -0.477469 , 0.00201805, -0.000383007 , -0.477469 , 0.00201805, 0.273351 , 0.479077 , 0.00162043, -1.86029 , 2.05977 , -1.36791, 0.735317, -7409.57 , 109977 , 579.051, 0 , 0 , 32.4427, 0 , 1.53332e-05 , 0, -0.055186 , 0 , -0.0514618, -2.68146e+06 , 93548.2 , -293501, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8067, 1.81807e-05 , -0.000540458 , 2.61473, 1.75836, -1.56649, 47, 122, 18.8067, 2.09009e+07, 1, 0.322, 0.00703544, -61278.11931, 0.356252, 0.619742, 23359.2, -1225.57, -10686.1, -20807.7, -9.52997, 1, 0.26965, -0.157975, -152613.3977, 0.357155, 0.622245, 68305.4, -3052.28, -31707, -60577.3, -11.1892, 1, 0.26757, 0.158415, -186338.3323, 0.35798, 0.621771, 84317.8, -3726.78, -39175.3, -74757.4, -11.3124, -8218.46, 109660, -400110, -2.68136e+06, 91691.3, -293458
168.992, -0.0100134 , 0.000262613 , -0.00152812, 0.117234 , 0.000590974 , -0.00262712, 0.000427603, 0.599901, 0.000286797 , 0.599901 , 0.000751169, 0.000286797 , 0.599901 , 0.000751169, -0.317461 , -0.545094 , 0.000484906, -4.44071 , -2.70773 , -1.03483, 0.233033, 307.461 , -45867.9 , 248.78, 0 , 0 , 32.4427, 0 , -1.6358e-05 , 0, -0.0550763 , 0 , -0.0513595, 1.54573e+06 , 21980.2 , -146173, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -0.000156474 , -0.000413116 , 2.61434, 1.20608, 1.56946, 47, 122, 18.8061, 2.09009e+07, 1, 0.31207, -0.0214194, -57631.25476, -0.353089, -0.596309, -19178.7, -1152.57, 10646, 15994.2, 8.31993, 1, 0.272, 0.171738, -192211.3864, -0.408926, -0.738697, -49824.5, 3844.04, 21747.6, 44992.2, 6.48075, 1, 0.27002, -0.16363, -150666.9534, -0.449311, -0.715129, -46889, -3013.22, 26196.6, 39005.1, 7.78056, -449.084, -46180.4, -400445, 1.54563e+06, -127825, -146236
169.992, 0.0124229 , -0.000486683 , 0.000113758, -0.0846494 , -0.0579753 , -0.000574271, 0.000674599, 0.753499, -0.00206384 , -0.753496 , 0.00048943, -0.00206384 , -0.753496 , 0.00048943, 0.384774 , 0.66227 , 0.000304832, -4.79322 , 3.99286 , -1.5257, 0.318304, -3503.11 , 18462.2 , 152.214, 0 , 0 , 32.4427, 0 , 1.93619e-05 , 0, -0.0551996 , 0 , -0.0514745, -1.1161e+06 , -2.22525e+06 , -31937.9, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 0.000107311 , -0.000456129 , 2.61488, 2.90875, -1.56798, 47, 122, 18.8062, 2.09009e+07, 1, 0.31538, 0.000490041, -62263.3211, 0.50717, 0.854238, 14032.7, 1245.23, -8130.59, -11504.8, -5.63459, 1, 0.27031, -0.200177, -144623.9891, 0.511218, 0.864868, 34439.7, 2892.38, -19813, -28317.9, -5.95353, 1, 0.27025, 0.200454, -194494.9061, 0.514389, 0.863071, 41449.4, 3889.77, -24198.9, -33876.1, -5.32799, -4280.16, 18115.2, -400539, -1.11594e+06, -3878.94, -31855.9
170.992, 0.0125021 , -0.000212472 , -0.000250099, -0.163927 , 0.00406974 , 0.00224033, 0.000529896, 0.667813, 0.00343629 , -0.667803 , -0.00129609, 0.00343629 , -0.667803 , -0.00129609, 0.355493 , 0.620246 , -0.00175175, -3.10554 , 3.46459 , 1.50639, -0.485065, -1709.08 , 69890 , 483.136, 0 , 0 , 32.4427, 0 , 1.87227e-05 , 0, -0.0551985 , 0 , -0.0514734, -2.16137e+06 , 156361 , 124505, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8063, 0.00018491 , -0.000435876 , 2.61473, -0.360679, -1.5653, 47, 122, 18.8063, 2.09009e+07, 1, 0.31346, 0.0186791, -60340.28427, 0.489577, 0.842666, 20747.6, 0, -10432.3, -17934, -8.59662, 1, 0.2695, -0.217291, -144116.4482, 0.48034, 0.819381, 50356.6, 2882.12, -27811.7, -42078.5, -8.73604, 1, 0.27161, 0.205922, -195784.6013, 0.473922, 0.823196, 66964.7, -3915.48, -30286.8, -59852.4, -8.55128, -2477, 69516, -400207, -2.1612e+06, 112808, 124573
171.992, 0.00333376 , 0.000187762 , 3.68158e-05, -0.441784 , -0.0082229 , -0.00263185, 0.000130439, 0.331333, -0.0111574 , -0.331141 , 0.00160436, -0.0111574 , -0.331141 , 0.00160436, 0.267193 , 0.4419 , 0.00163188, -3.17084 , 1.79563 , -0.693525, 0.21872, -3606.34 , 274893 , -555.453, 0 , 0 , 32.4427, 0 , 1.7909e-05 , 0, -0.055193 , 0 , -0.0514684, -5.82492e+06 , -315625 , -146319, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, 0.000665172 , -0.000369143 , 2.61467, 2.99878, -1.53677, 47, 122, 18.806, 2.09009e+07, 1, 0.30848, -0.0201317, -57448.82718, 0.294517, 0.496001, 45157.1, 1148.37, -23701.1, -38454.4, -20.9029, 1, 0.2625, -0.101832, -159187.8229, 0.295841, 0.499418, 125528, 3182.06, -65875.7, -106901, -20.7352, 1, 0.28102, 0.112251, -184828.5177, 0.296878, 0.498892, 145608, 3694.61, -76416.5, -123999, -20.7854, -4343.82, 274304, -401246, -5.82487e+06, -270775, -146282
172.992, -0.00548903 , 0.00019844 , -0.00121334, 0.382324 , -0.000620334 , -0.0195378, 0.000171441, 0.379854, 0.00176632 , 0.379849 , 0.000545046, 0.00176632 , 0.379849 , 0.000545046, -0.271802 , -0.463737 , 0.000249205, -1.64896 , -1.96324 , -1.41156, 0.85603, 172.055 , -234049 , 219.399, 0 , 0 , 32.4427, 0 , -1.74781e-05 , 0, -0.0550726 , 0 , -0.051356, 5.04093e+06 , -24196 , -1.08659e+06, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -0.000276745 , -0.000432936 , 2.61452, 0.299307, 1.56593, 47, 122, 18.8061, 2.09009e+07, 1, 0.3137, -0.017016, -58281.89326, -0.276288, -0.463901, -43619.1, -1165.41, 22948, 37113, 23.4291, 1, 0.27384, 0.135458, -184359.0379, -0.320618, -0.576965, -136972, 3686.39, 65712, 120237, 18.5781, 1, 0.2676, -0.129262, -157901.1379, -0.352659, -0.558264, -102413, -3157.48, 54243.4, 86925.4, 16.2175, -593.01, -234308, -400471, 5.04086e+06, -72174.7, -1.08664e+06
173.992, -0.00463754 , -0.000227609 , -2.67665e-05, 0.417849 , 0.00700757 , -0.00184643, 0.000198278, 0.408505, 0.000162455 , 0.408504 , 0.000529009, 0.000162455 , 0.408504 , 0.000529009, -0.288187 , -0.506156 , 0.00076347, -4.04372 , -2.29533 , -0.882271, 0.218183, 8612.41 , -258168 , -710.34, 0 , 0 , 32.4427, 0 , -1.90314e-05 , 0, -0.0550669 , 0 , -0.0513507, 5.50933e+06 , 268958 , -102626, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, -0.000414845 , -0.000434163 , 2.61432, 1.27285, 1.56944, 47, 122, 18.8061, 2.09009e+07, 1, 0.31342, 0.0246682, -60599.75437, -0.327825, -0.582881, -48056.8, 1211.59, 23134, 42139.5, 19.8322, 1, 0.27602, 0.120276, -183322.8382, -0.328796, -0.585402, -145502, 3665.22, 70045.6, 127584, 19.849, 1, 0.26543, -0.127507, -157486.2332, -0.329525, -0.584909, -124914, 3148.66, 60132.8, 109533, 19.836, 7852.92, -258367, -401403, 5.50927e+06, 330647, -102673
174.992, 0.0110847 , 8.50163e-05 , -9.11845e-05, -0.184765 , -0.000170699 , 0.0010519, 0.000412856, 0.589466, -0.00298353 , -0.589458 , -0.000617374, -0.00298353 , -0.589458 , -0.000617374, 0.326634 , 0.561002 , -0.00124913, -4.98191 , 2.86577 , 1.24209, -0.24932, -4486.62 , 88628.8 , 802.47, 0 , 0 , 32.4427, 0 , 1.76209e-05 , 0, -0.0551933 , 0 , -0.0514686, -2.43612e+06 , -6498.18 , 58526.8, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8063, 0.000140461 , -0.000430382 , 2.61428, -2.93754, -1.56563, 47, 122, 18.8063, 2.09009e+07, 1, 0.31322, -0.00864483, -58701.50338, 0.435543, 0.751262, 22872.3, -1173.98, -10495.2, -20356.2, -9.7414, 1, 0.27005, -0.192724, -147927.6134, 0.432137, 0.742785, 57970.8, 0, -29171.7, -50096.2, -9.79769, 1, 0.27112, 0.192531, -193286.4843, 0.429882, 0.744153, 74918.4, -3865.55, -34359.5, -66686.9, -9.69052, -5250.82, 88266.3, -399884, -2.43599e+06, -110285, 58584.5
175.992, -0.00693776 , -0.000879222 , 0.000489909, -0.400856 , 0.0138957 , 0.00743411, 7.66171e-05, 0.253935, 0.0250127 , 0.252596 , -0.00724696, 0.0250127 , 0.252596 , -0.00724696, -0.0561588 , -0.0412604 , -0.00740152, -0.0196399 , -0.024437 , 0.0144749, -0.737013, -4096.63 , 280096 , 299.795, 0 , 0 , 32.4427, 0 , 2.09338e-06 , 0, -0.0551466 , 0 , -0.051425, -5.2853e+06 , 533403 , 413521, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8059, 0.00052253 , -0.000504443 , 2.61442, -0.282009, 1.46806, 47, 122, 18.8059, 2.09009e+07, 1, 0.31912, 0.0766463, -64722.24509, -0.129003, -0.199819, 51016.7, -1293.93, -24548.1, -44741.2, -20.7628, 1, 0.26162, 0.0331157, -176007.7047, -0.111076, -0.154185, 138268, -3518.75, -66521.1, -121266, -20.9404, 1, 0.27848, -0.076668, -159355.9801, -0.0983038, -0.161748, 124329, -3185.85, -59795.9, -109051, -21.2997, -4885.02, 279531, -400390, -5.2853e+06, 533950, 413521
176.992, 0.0124958 , 3.87456e-05 , 0.000602814, -0.1807 , 0.000428786 , 0.0181915, 0.000660875, 0.745795, -0.0012625 , -0.745794 , -0.000192902, -0.0012625 , -0.745794 , -0.000192902, 0.405158 , 0.689742 , -0.000490635, -7.65378 , 4.34558 , 1.88606, -0.246421, 2890.48 , 80360.9 , 162.92, 0 , 0 , 32.4427, 0 , 2.17767e-05 , 0, -0.0552064 , 0 , -0.0514808, -2.38253e+06 , 16189.4 , 1.01169e+06, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8061, 0.000233264 , -0.000432131 , 2.6145, -2.98997, -1.56908, 47, 122, 18.8061, 2.09009e+07, 1, 0.31355, -0.00357196, -59070.01307, 0.49889, 0.852261, 32534.7, 1181.24, -17386.7, -27524.6, -13.7714, 1, 0.269, -0.213737, -144452.842, 0.520836, 0.908413, 44110.8, -2888.88, -19692, -39576.9, -7.6346, 1, 0.27256, 0.213539, -197035.022, 0.536922, 0.899154, 71518.9, 3940.33, -39381.3, -59829.7, -9.07523, 2130.9, 79963.3, -400524, -2.38237e+06, 59367.7, 1.01178e+06
177.992, 0.00421899 , 0.000194928 , 0.000410435, 0.445683 , 0.000955434 , -0.00498708, 5.07162e-05, 0.206601, 0.000356006 , -0.206587 , 0.00241387, 0.000356006 , -0.206587 , 0.00241387, -0.000715893 , 0.000309179 , 0.00232546, -1.22868e-06 , 0 , -5.21512e-06, 4.24448, -622.66 , -306802 , 131.787, 0 , 0 , 32.4427, 0 , -5.3585e-06 , 0, -0.055114 , 0 , -0.0513947, 5.87633e+06 , 36661.4 , -277343, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8064, -0.000152253 , -0.000502827 , 2.61497, 1.42437, -1.55899, 47, 122, 18.8064, 2.09009e+07, 1, 0.3193, -0.0136015, -59489.88599, 0.0191281, 0.0418588, -36974.3, -1189.7, 19612.3, 31366.7, 15.5394, 1, 0.27181, -0.00280658, -163912.1076, 0.0340982, 0.0801131, -116546, -3277.92, 61411.6, 99108.1, 17.7775, 1, 0.26703, 0.0125964, -177220.3238, 0.0449724, 0.0737683, -114666, 3544.02, 54568.8, 100911, 16.1774, -1414.13, -307082, -400559, 5.87633e+06, 36661.4, -277343
178.992, -0.0111408 , 0.000169047 , -0.000165307, -0.276033 , 0.00225887 , -0.00150326, 0.000285433, 0.49013, 0.00247016 , 0.490124 , 0.000157483, 0.00247016 , 0.490124 , 0.000157483, -0.172061 , -0.302677 , 0.000645765, -1.44497 , -0.820251 , -0.315251, 0.218171, 8610.34 , 210754 , -505.61, 0 , 0 , 32.4427, 0 , -3.45401e-06 , 0, -0.0551186 , 0 , -0.0513989, -3.63949e+06 , 86641.6 , -83633.9, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.806, 0.000427774 , -0.000376578 , 2.61512, 0.0636681, 1.56575, 47, 122, 18.806, 2.09009e+07, 1, 0.30902, -0.0116278, -57586.61963, -0.274681, -0.472815, 18085.4, 0, -9087.72, -15636.4, -7.85246, 1, 0.264, 0.138126, -189042.5536, -0.280614, -0.488182, 59033.9, 3780.32, -32932.3, -49140.2, -7.80806, 1, 0.2793, -0.131655, -154395.8163, -0.285159, -0.485709, 50444.5, -3087.51, -22678.4, -45164.9, -8.16913, 7870.21, 210212, -401196, -3.63955e+06, 25397, -83651.1
179.992, 0.0120746 , -0.000217654 , -1.40993e-05, 0.293778 , 0.00537794 , -0.00161747, 0.000612751, 0.718127, 0.0121627 , -0.718024 , -0.000450416, 0.0121627 , -0.718024 , -0.000450416, 0.27697 , 0.489163 , -0.000264847, -1.74679 , 2.13594 , 0.0072352, -0.004142, 8611.43 , -231465 , -294.633, 0 , 0 , 32.4427, 0 , 9.2451e-06 , 0, -0.0551645 , 0 , -0.0514418, 3.87346e+06 , 206414 , -90015.7, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 2.72188e-05 , -0.000375371 , 2.61507, -0.0370158, -1.55385, 47, 122, 18.8062, 2.09009e+07, 1, 0.30836, 0.0218264, -59500.50739, 0.396958, 0.687314, -22340.2, -1190.03, 12255.4, 18716.4, 9.38638, 1, 0.27227, -0.151013, -147202.2018, 0.396374, 0.686034, -54890.1, -2944.1, 30129.2, 45976.3, 9.32206, 1, 0.27065, 0.142753, -194189.894, 0.396126, 0.686189, -70872.3, -3883.87, 38973.3, 59321.6, 9.12394, 7869.75, -231788, -400985, 3.87355e+06, 223504, -89972.2
180.992, -0.0114642 , -0.000167842 , 0.000122171, -0.291024 , -0.00185794 , 0.000387607, 0.00034166, 0.536237, 0.00217905 , 0.536232 , -0.000982244, 0.00217905 , 0.536232 , -0.000982244, -0.200841 , -0.331309 , -0.000721369, -0.817086 , -1.00983 , 0.241646, -0.295741, -7423.15 , 220985 , -109.531, 0 , 0 , 32.4427, 0 , -5.41796e-06 , 0, -0.0551166 , 0 , -0.0513971, -3.83715e+06 , -71264.9 , 21590.6, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 0.000475557 , -0.000400458 , 2.61516, -0.423491, 1.56634, 47, 122, 18.8062, 2.09009e+07, 1, 0.3106, 0.0122091, -59632.09812, -0.313165, -0.530977, 20468.5, -1192.46, -9253.52, -18296.3, -8.58251, 1, 0.26272, 0.135057, -188054.0611, -0.308614, -0.519561, 65201.1, -3760.49, -29509.3, -58262.6, -8.66922, 1, 0.27953, -0.140786, -153081.9135, -0.305595, -0.521508, 52168.4, -3061.17, -23565.6, -46643.1, -8.521, -8173.58, 220422, -400800, -3.83722e+06, -96601.8, 21570.5
181.992, 0.0107104 , -5.5262e-05 , 0.00087334, -0.210795 , 0.000299624 , 0.00674043, 0.000334218, 0.530364, 0.00337266 , -0.530354 , 8.10374e-05, 0.00337266 , -0.530354 , 8.10374e-05, 0.300369 , 0.522776 , -8.67704e-06, -1.98279 , 2.46684 , -0.284972, 0.143723, 367.864 , 107712 , 47.5198, 0 , 0 , 32.4427, 0 , 1.66696e-05 , 0, -0.0551905 , 0 , -0.051466, -2.77934e+06 , 11067.8 , 374835, 1.3185e+07, 0, -0.0043575, 0, 3.83816e+07, 0, -0.0043575, 0, 5.56127e+07, 12370.3, 1325.5 , 0 , -60.2024, 18.8062, 9.77955e-05 , -0.000403191 , 2.6149, 0.0240231, -1.56444, 47, 122, 18.8062, 2.09009e+07, 1, 0.31085, 0.00483628, -59099.67616, 0.366993, 0.635251, 30215.3, -1181.94, -14166.7, -26714.5, -12.782, 1, 0.27112, -0.191096, -149227.9466, 0.39882, 0.716631, 60342, -2984.47, -27752.4, -53664.4, -10.1094, 1, 0.27093, 0.189346, -192328.5061, 0.421989, 0.703195, 83456.8, 3846.38, -45276.7, -70212.9, -10.8488, -386.252, 107370, -400642, -2.7792e+06, 11222.9, 374890
