Time, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius
1089.99, -6.54659e-25 , 1.05882e-29 , -1.82049e-29, 1.80946e-25 , 4.93038e-33 , -6.80393e-31, 0.0630543, 23989.1902861, 8733.32971377 , 1027.71602956 , 22319.3638452, 8733.32971377 , 1027.71602956 , 22319.3638452, -11707.5281749 , 20938.3625702 , 1.82931118385, -6.30542912797e-06 , 0 , 0, 0, -2.29556228541e-06 , -2.70130545572e-07 , -5.86650319782e-06, 917628.34926, -0.0974891192872 , 1.19458727558 , 1.94703900721, 68.6301227623, 2.45534833086, 8.25830148024, -10.4804345463, 917628.34926, 20925650
1090.99, -6.68617e-25 , 1.0912e-29 , -1.8747e-29, 1.56712e-26 , 7.10283e-31 , -1.3614e-30, 0.0630543, 23989.2006423, 8708.79854838 , 1027.28722519 , 22328.9779492, 8708.79854838 , 1027.28722519 , 22328.9779492, -11710.8897223 , 20936.4944985 , 1.82970524536, -6.30543457224e-06 , 0 , 0, 0, -2.2891154122e-06 , -2.70017960112e-07 , -5.8690328058e-06, 917626.629526, -0.0978884078824 , 1.1956757023 , 1.94680642514, 68.6931097147, 2.45432217361, 8.22758770335, -10.4249416099, 917626.629526, 20925650
1091.99, -6.60883e-25 , 1.1254e-29 , -1.9403e-29, -9.43503e-26 , 3.59918e-31 , -3.09381e-31, 0.0630544, 23989.2109723, 8684.25692743 , 1026.85527778 , 22338.5651493, 8684.25692743 , 1026.85527778 , 22338.5651493, -11714.2380559 , 20934.6330841 , 1.83009640745, -6.30544000271e-06 , 0 , 0, 0, -2.28266578268e-06 , -2.69904548129e-07 , -5.87155533801e-06, 917624.909399, -0.0982899738955 , 1.19676407176 , 1.94657102739, 68.756096432, 2.45328850701, 8.19686512417, -10.3694579126, 917624.909399, 20925650
1092.99, -6.88668e-25 , 1.15247e-29 , -1.97962e-29, -1.56712e-26 , -5.30632e-31 , 1.0323e-30, 0.0630545, 23989.2212759, 8659.70488069 , 1026.42018717 , 22348.1254338, 8659.70488069 , 1026.42018717 , 22348.1254338, -11717.5731798 , 20932.778333 , 1.8304846696, -6.30544541937e-06 , 0 , 0, 0, -2.27621340467e-06 , -2.69790309577e-07 , -5.87407079136e-06, 917623.188882, -0.0986938369168 , 1.19785238349 , 1.94633279442, 68.8190829132, 2.45224733068, 8.16613377735, -10.3139834208, 917623.188882, 20925650
1093.99, -7.04511e-25 , 1.13418e-29 , -1.94017e-29, 9.43503e-26 , -1.79959e-31 , -2.15704e-32, 0.0630545, 23989.2315533, 8635.14243794 , 1025.98195319 , 22357.6587913, 8635.14243794 , 1025.98195319 , 22357.6587913, -11720.8950981 , 20930.9302508 , 1.83087003127, -6.3054508222e-06 , 0 , 0, 0, -2.26975828603e-06 , -2.69675244415e-07 , -5.87657916281e-06, 917621.467978, -0.0991000167633 , 1.19894063697 , 1.94609170647, 68.8820691573, 2.45119864429, 8.13539369755, -10.2585181005, 917621.467978, 20925650
1094.99, -7.00242e-25 , 1.11516e-29 , -1.90687e-29, 7.91638e-27 , -4.31408e-33 , -2.15704e-32, 0.0630546, 23989.2418043, 8610.56962895 , 1025.5405757 , 22367.1652102, 8610.56962895 , 1025.5405757 , 22367.1652102, -11724.203815 , 20929.0888431 , 1.83125249196, -6.30545621116e-06 , 0 , 0, 0, -2.26330043458e-06 , -2.695593526e-07 , -5.87908044928e-06, 917619.746691, -0.0995085334816 , 1.2000288317 , 1.94584774355, 68.9450551633, 2.45014244748, 8.10464491938, -10.203061918, 917619.746691, 20925650
1095.99, -6.85426e-25 , 1.09556e-29 , -1.87644e-29, 8.65955e-26 , -3.55912e-31 , 3.29719e-31, 0.0630546, 23989.2520289, 8585.98648352 , 1025.09605454 , 22376.644679, 8585.98648352 , 1025.09605454 , 22376.644679, -11727.4993346 , 20927.2541157 , 1.83163205113, -6.30546158624e-06 , 0 , 0, 0, -2.25683985818e-06 , -2.69442634091e-07 , -5.88157464775e-06, 917618.025023, -0.0999194073518 , 1.20111696716 , 1.94560088543, 69.0080409302, 2.44907873992, 8.07388747748, -10.1476148393, 917618.025023, 20925650
1096.99, -6.73961e-25 , 1.11594e-29 , -1.91808e-29, -7.88407e-26 , 7.11824e-31 , -1.01196e-30, 0.0630547, 23989.262227, 8561.39303146 , 1024.64838958 , 22386.0971863, 8561.39303146 , 1024.64838958 , 22386.0971863, -11730.781661 , 20925.4260742 , 1.83200870829, -6.30546694741e-06 , 0 , 0, 0, -2.25037656467e-06 , -2.69325088851e-07 , -5.88406175516e-06, 917616.302976, -0.10033265889 , 1.20220504284 , 1.94535111166, 69.071026457, 2.44800752132, 8.04312140645, -10.0921768306, 917616.302976, 20925650
1097.99, -6.69426e-25 , 1.14928e-29 , -1.98092e-29, 2.6738e-25 , 8.01187e-33 , -1.01258e-30, 0.0630547, 23989.2723986, 8536.7893026 , 1024.19758067 , 22395.5227207, 8536.7893026 , 1024.19758067 , 22395.5227207, -11734.0507983 , 20923.6047243 , 1.83238246293, -6.30547229464e-06 , 0 , 0, 0, -2.24391056191e-06 , -2.69206716843e-07 , -5.8865417685e-06, 917614.580555, -0.100748308853 , 1.20329305822 , 1.94509840153, 69.1340117427, 2.44692879138, 8.01234674088, -10.0367478579, 917614.580555, 20925650
1098.99, -6.81737e-25 , 1.18586e-29 , -2.04342e-29, 9.43503e-26 , 3.59918e-31 , -1.01258e-30, 0.0630548, 23989.2825436, 8512.17532676 , 1023.74362769 , 22404.9212708, 8512.17532676 , 1023.74362769 , 22404.9212708, -11737.3067506 , 20921.7900714 , 1.83275331452, -6.30547762792e-06 , 0 , 0, 0, -2.23744185775e-06 , -2.69087518032e-07 , -5.88901468474e-06, 917612.857762, -0.10116637824 , 1.20438101275 , 1.9448427341, 69.1969967862, 2.44584254981, 7.98156351537, -9.98132788746, 917612.857762, 20925650
1099.99, -6.59717e-25 , 1.21608e-29 , -2.10708e-29, 2.6738e-25 , 7.39557e-33 , -1.01258e-30, 0.0630548, 23989.2926621, 8487.5511338 , 1023.28653053 , 22414.2928252, 8487.5511338 , 1023.28653053 , 22414.2928252, -11740.549522 , 20919.9821211 , 1.83312126256, -6.30548294722e-06 , 0 , 0, 0, -2.23097046005e-06 , -2.68967492385e-07 , -5.89148050086e-06, 917611.134599, -0.101586888298 , 1.2054689059 , 1.94458408818, 69.2599815866, 2.44474879636, 7.9507717645, -9.92591688519, 917611.134599, 20925650
1100.99, -6.49226e-25 , 1.23542e-29 , -2.14646e-29, -2.67541e-25 , 5.32789e-31 , 2.2803e-32, 0.0630549, 23989.3027539, 8462.91675358 , 1022.82628905 , 22423.6373727, 8462.91675358 , 1022.82628905 , 22423.6373727, -11743.7791164 , 20918.1808791 , 1.8334863066, -6.30548825251e-06 , 0 , 0, 0, -2.22449637668e-06 , -2.6884663987e-07 , -5.89393921388e-06, 917609.41107, -0.102009860524 , 1.20655673713 , 1.94432244233, 69.3229661429, 2.44364753077, 7.91997152283, -9.87051481718, 917609.41107, 20925650
1101.99, -6.4516e-25 , 1.25386e-29 , -2.1818e-29, 8.65955e-26 , 3.69779e-33 , -3.30336e-31, 0.0630549, 23989.312819, 8438.27221596 , 1022.36290316 , 22432.9549019, 8438.27221596 , 1022.36290316 , 22432.9549019, -11746.995538 , 20916.3863508 , 1.83384844612, -6.30549354377e-06 , 0 , 0, 0, -2.21801961549e-06 , -2.68724960457e-07 , -5.89639082078e-06, 917607.687177, -0.102435316669 , 1.20764450588 , 1.94405777486, 69.385950454, 2.44253875282, 7.88916282492, -9.81512164945, 917607.687177, 20925650
1102.99, -6.67446e-25 , 1.28737e-29 , -2.23492e-29, -7.86791e-26 , 7.13364e-31 , -1.01319e-30, 0.063055, 23989.3228574, 8413.61755084 , 1021.89637275 , 22442.2454016, 8413.61755084 , 1021.89637275 , 22442.2454016, -11750.1987909 , 20914.5985416 , 1.83420768063, -6.30549882097e-06 , 0 , 0, 0, -2.21154018436e-06 , -2.68602454118e-07 , -5.89883531859e-06, 917605.962924, -0.102863278744 , 1.20873221161 , 1.94379006381, 69.4489345191, 2.44142246229, 7.85834570531, -9.759737348, 917605.962924, 20925650
1103.99, -6.37875e-25 , 1.30736e-29 , -2.28266e-29, 8.65955e-26 , 3.08149e-33 , -3.30336e-31, 0.063055, 23989.3328689, 8388.9527881 , 1021.42669772 , 22451.5088606, 8388.9527881 , 1021.42669772 , 22451.5088606, -11753.3888789 , 20912.8174571 , 1.83456400961, -6.3055040841e-06 , 0 , 0, 0, -2.20505809117e-06 , -2.68479120827e-07 , -5.90127270433e-06, 917604.238313, -0.10329376902 , 1.20981985374 , 1.94351928696, 69.511918337, 2.44029865896, 7.82752019854, -9.70436187882, 917604.238313, 20925650
1104.99, -6.47118e-25 , 1.32579e-29 , -2.31301e-29, -1.88701e-25 , 1.79959e-31 , 3.77174e-31, 0.0630551, 23989.3428537, 8364.27795765 , 1020.95387799 , 22460.7452677, 8364.27795765 , 1020.95387799 , 22460.7452677, -11756.5658061 , 20911.0431027 , 1.83491743265, -6.30550933313e-06 , 0 , 0, 0, -2.19857334377e-06 , -2.68354960558e-07 , -5.90370297503e-06, 917602.513347, -0.103726810034 , 1.2109074317 , 1.94324542184, 69.5749019068, 2.43916734266, 7.79668633914, -9.64899520787, 917602.513347, 20925650
1105.99, -6.46727e-25 , 1.34576e-29 , -2.34978e-29, -7.86791e-26 , 5.34022e-31 , -6.8409e-31, 0.0630551, 23989.3528116, 8339.59308943 , 1020.47791346 , 22469.9546117, 8339.59308943 , 1020.47791346 , 22469.9546117, -11759.7295766 , 20909.2754839 , 1.83526794921, -6.30551456804e-06 , 0 , 0, 0, -2.19208595007e-06 , -2.68229973289e-07 , -5.90612612773e-06, 917600.78803, -0.104162424593 , 1.21199494492 , 1.94296844569, 69.6378852274, 2.43802851322, 7.76584416161, -9.5936373011, 917600.78803, 20925650
1106.99, -6.25501e-25 , 1.35551e-29 , -2.37562e-29, -8.64339e-26 , 1.77186e-31 , 0, 0.0630552, 23989.3627426, 8314.89821335 , 1019.99880407 , 22479.1368815, 8314.89821335 , 1019.99880407 , 22479.1368815, -11762.8801943 , 20907.5146058 , 1.83561555884, -6.3055197888e-06 , 0 , 0, 0, -2.18559591793e-06 , -2.68104158998e-07 , -5.90854215948e-06, 917599.062363, -0.104600635777 , 1.21308239282 , 1.94268833548, 69.700868298, 2.43688217048, 7.73499370046, -9.53828812444, 917599.062363, 20925650
1107.99, -6.08656e-25 , 1.35672e-29 , -2.38418e-29, -8.65955e-26 , 1.77494e-31 , 0, 0.0630553, 23989.3726466, 8290.19335936 , 1019.51654974 , 22488.292066, 8290.19335936 , 1019.51654974 , 22488.292066, -11766.0176632 , 20905.7604741 , 1.83596026105, -6.30552499538e-06 , 0 , 0, 0, -2.17910325524e-06 , -2.67977517665e-07 , -5.91095106733e-06, 917597.336351, -0.105041466944 , 1.21416977479 , 1.94240506793, 69.7638511174, 2.43572831429, 7.70413499019, -9.4829476438, 917597.336351, 20925650
1108.99, -6.06297e-25 , 1.33903e-29 , -2.35261e-29, 8.65955e-26 , -3.57453e-31 , 3.30336e-31, 0.0630553, 23989.3825236, 8265.47855742 , 1019.0311504 , 22497.4201542, 8265.47855742 , 1019.0311504 , 22497.4201542, -11769.1419872 , 20904.0130939 , 1.83630205542, -6.30553018778e-06 , 0 , 0, 0, -2.17260796989e-06 , -2.67850049272e-07 , -5.91335284836e-06, 917595.609995, -0.105484941736 , 1.21525709025 , 1.94211861943, 69.8268336848, 2.43456694453, 7.67326806528, -9.42761582507, 917595.609995, 20925650
1109.99, -6.2019e-25 , 1.33394e-29 , -2.33806e-29, -7.91638e-27 , -1.77494e-31 , 3.54987e-31, 0.0630554, 23989.3923735, 8240.7538375 , 1018.542606 , 22506.521135, 8240.7538375 , 1018.542606 , 22506.521135, -11772.2531703 , 20902.2724707 , 1.83664094149, -6.30553536595e-06 , 0 , 0, 0, -2.16611006978e-06 , -2.67721753802e-07 , -5.91574749963e-06, 917593.883299, -0.105931084077 , 1.21634433858 , 1.94182896613, 69.8898159991, 2.43339806109, 7.64239296019, -9.37229263414, 917593.883299, 20925650
1110.99, -6.35328e-25 , 1.3368e-29 , -2.3376e-29, 8.65955e-26 , 2.15704e-33 , -3.30336e-31, 0.0630554, 23989.4021964, 8216.01922958 , 1018.05091649 , 22515.5949975, 8216.01922958 , 1018.05091649 , 22515.5949975, -11775.3512165 , 20900.5386096 , 1.83697691875, -6.30554052989e-06 , 0 , 0, 0, -2.15960956279e-06 , -2.67592631242e-07 , -5.91813501824e-06, 917592.156266, -0.106379918185 , 1.21743151918 , 1.94153608386, 69.9527980593, 2.43222166388, 7.6115097094, -9.31697803684, 917592.156266, 20925650
1111.99, -6.45428e-25 , 1.3477e-29 , -2.35378e-29, -1.73029e-25 , 5.35254e-31 , -3.29719e-31, 0.0630555, 23989.4119921, 8191.27476365 , 1017.55608182 , 22524.6417307, 8191.27476365 , 1017.55608182 , 22524.6417307, -11778.4361296 , 20898.811516 , 1.83730998679, -6.30554567956e-06 , 0 , 0, 0, -2.15310645683e-06 , -2.67462681578e-07 , -5.92051540126e-06, 917590.428898, -0.106831468572 , 1.21851863141 , 1.94123994816, 70.0157798644, 2.43103775281, 7.58061834735, -9.26167199904, 917590.428898, 20925650
1112.99, -6.52105e-25 , 1.36645e-29 , -2.38567e-29, -1.88701e-25 , 1.79959e-31 , 3.81488e-31, 0.0630555, 23989.4217607, 8166.52046971 , 1017.05810195 , 22533.6613236, 8166.52046971 , 1017.05810195 , 22533.6613236, -11781.5079136 , 20897.0911951 , 1.83764014514, -6.30555081495e-06 , 0 , 0, 0, -2.1466007598e-06 , -2.67331904798e-07 , -5.9228886458e-06, 917588.701199, -0.107285760049 , 1.21960567466 , 1.94094053429, 70.0787614135, 2.42984632783, 7.54971890848, -9.20637448653, 917588.701199, 20925650
1113.99, -6.42737e-25 , 1.39148e-29 , -2.4351e-29, 1.88701e-25 , 1.79959e-31 , -1.04154e-30, 0.0630556, 23989.431502, 8141.75637779 , 1016.55697685 , 22542.6537654, 8141.75637779 , 1016.55697685 , 22542.6537654, -11784.5665724 , 20895.377652 , 1.83796739334, -6.30555593602e-06 , 0 , 0, 0, -2.1400924796e-06 , -2.67200300892e-07 , -5.92525474898e-06, 917586.973172, -0.10774281773 , 1.22069264829 , 1.94063781717, 70.1417427055, 2.42864738887, 7.51881142724, -9.15108546514, 917586.973172, 20925650
1114.99, -6.5243e-25 , 1.41246e-29 , -2.46993e-29, -1.73029e-25 , 5.36179e-31 , -3.30336e-31, 0.0630556, 23989.441216, 8116.9825179 , 1016.05270649 , 22551.6190452, 8116.9825179 , 1016.05270649 , 22551.6190452, -11787.6121099 , 20893.6708921 , 1.83829173099, -6.30556104277e-06 , 0 , 0, 0, -2.13358162414e-06 , -2.67067869854e-07 , -5.9276137079e-06, 917585.244818, -0.108202667039 , 1.22177955165 , 1.94033177144, 70.2047237395, 2.42744093592, 7.48789593803, -9.09580490063, 917585.244818, 20925650
1115.99, -6.78836e-25 , 1.44918e-29 , -2.5273e-29, -1.02267e-25 , 1.81808e-31 , 5.23853e-32, 0.0630557, 23989.4509028, 8092.1989201 , 1015.54529086 , 22560.5571522, 8092.1989201 , 1015.54529086 , 22560.5571522, -11790.6445298 , 20891.9709204 , 1.83861315764, -6.30556613516e-06 , 0 , 0, 0, -2.12706820133e-06 , -2.66934611677e-07 , -5.9299655197e-06, 917583.516142, -0.108665333713 , 1.22286638408 , 1.94002237143, 70.2677045144, 2.42622696894, 7.45697247526, -9.04053275879, 917583.516142, 20925650
1116.99, -6.68881e-25 , 1.48577e-29 , -2.59817e-29, -1.80784e-25 , 5.38336e-31 , -3.03835e-31, 0.0630557, 23989.4605622, 8067.40561443 , 1015.03472993 , 22569.4680756, 8067.40561443 , 1015.03472993 , 22569.4680756, -11793.6638362 , 20890.2777422 , 1.83893167283, -6.30557121317e-06 , 0 , 0, 0, -2.12055221909e-06 , -2.66800526355e-07 , -5.93231018151e-06, 917581.787146, -0.109130843806 , 1.22395314494 , 1.93970959113, 70.3306850294, 2.42500548793, 7.42604107335, -8.98526900537, 917581.787146, 20925650
1117.99, -6.87957e-25 , 1.51902e-29 , -2.65194e-29, -9.43503e-26 , -1.79959e-31 , 6.87172e-31, 0.0630558, 23989.4701942, 8042.60263095 , 1014.5210237 , 22578.3518045, 8042.60263095 , 1014.5210237 , 22578.3518045, -11796.6700328 , 20888.5913624 , 1.83924727614, -6.30557627679e-06 , 0 , 0, 0, -2.11403368533e-06 , -2.66665613886e-07 , -5.93464769047e-06, 917580.057833, -0.109599223697 , 1.22503983355 , 1.93939340422, 70.3936652834, 2.42377649291, 7.39510176668, -8.93001360609, 917580.057833, 20925650
1118.99, -6.78196e-25 , 1.50313e-29 , -2.62649e-29, 7.75482e-27 , 5.38644e-31 , -1.01689e-30, 0.0630558, 23989.4797987, 8017.78999974 , 1014.00417218 , 22587.2083284, 8017.78999974 , 1014.00417218 , 22587.2083284, -11799.6631235 , 20886.9117862 , 1.83955996712, -6.30558132598e-06 , 0 , 0, 0, -2.10751260797e-06 , -2.6652987427e-07 , -5.93697804374e-06, 917578.328206, -0.110070500089 , 1.22612644923 , 1.93907378404, 70.4566452754, 2.42253998391, 7.36415458963, -8.87476652667, 917578.328206, 20925650
1119.99, -6.82001e-25 , 1.51827e-29 , -2.65283e-29, 7.86791e-26 , 2.77334e-33 , -3.02602e-31, 0.0630559, 23989.4893758, 7992.96775088 , 1013.48417536 , 22596.0376365, 7992.96775088 , 1013.48417536 , 22596.0376365, -11802.6431121 , 20885.2390187 , 1.83986974544, -6.30558636072e-06 , 0 , 0, 0, -2.10098899494e-06 , -2.66393307505e-07 , -5.93930123848e-06, 917576.598268, -0.110544700023 , 1.2272129913 , 1.93875070363, 70.5196250045, 2.42129596096, 7.33319957657, -8.81952773281, 917576.598268, 20925650
1120.99, -6.89742e-25 , 1.53071e-29 , -2.6727e-29, -8.65955e-26 , -1.2326e-33 , 3.30336e-31, 0.0630559, 23989.4989253, 7968.13591448 , 1012.96103326 , 22604.8397181, 7968.13591448 , 1012.96103326 , 22604.8397181, -11805.6100025 , 20883.573065 , 1.84017661059, -6.305591381e-06 , 0 , 0, 0, -2.09446285417e-06 , -2.66255913595e-07 , -5.94161727185e-06, 917574.868022, -0.111021850875 , 1.22829945907 , 1.93842413565, 70.5826044697, 2.42004442413, 7.30223676186, -8.7642971902, 917574.868022, 20925650
1121.99, -6.87436e-25 , 1.52336e-29 , -2.6601e-29, -1.02105e-25 , -3.58993e-31 , 1.04586e-30, 0.063056, 23989.5084473, 7943.29452065 , 1012.4347459 , 22613.6145626, 7943.29452065 , 1012.4347459 , 22613.6145626, -11808.5637983 , 20881.9139299 , 1.84048056219, -6.30559638679e-06 , 0 , 0, 0, -2.08793419358e-06 , -2.66117692544e-07 , -5.94392614104e-06, 917573.13747, -0.111501980364 , 1.22938585183 , 1.93809405244, 70.64558367, 2.41878537348, 7.27126617986, -8.7090748645, 917573.13747, 20925650
1122.99, -6.8547e-25 , 1.51122e-29 , -2.63857e-29, -7.75482e-27 , -3.58993e-31 , 6.88404e-31, 0.063056, 23989.5179417, 7918.4435995 , 1011.9053133 , 22622.3621595, 7918.4435995 , 1011.9053133 , 22622.3621595, -11811.5045035 , 20880.2616186 , 1.84078159982, -6.30560137807e-06 , 0 , 0, 0, -2.0814030211e-06 , -2.65978644356e-07 , -5.94622784323e-06, 917571.406616, -0.11198511656 , 1.23047216886 , 1.93776042599, 70.7085626044, 2.41751880911, 7.24028786489, -8.65386072135, 917571.406616, 20925650
1123.99, -7.18432e-25 , 1.5061e-29 , -2.61667e-29, 7.75482e-27 , 1.79034e-31 , -3.58069e-31, 0.0630561, 23989.5274084, 7893.58318117 , 1011.37273549 , 22631.082498, 7893.58318117 , 1011.37273549 , 22631.082498, -11814.4321217 , 20878.6161359 , 1.84107972309, -6.30560635482e-06 , 0 , 0, 0, -2.07486934469e-06 , -2.65838769039e-07 , -5.94852237562e-06, 917569.675463, -0.112471287885 , 1.23155840946 , 1.93742322792, 70.7715412719, 2.41624473112, 7.20930185131, -8.5986547264, 917569.675463, 20925650
1124.99, -7.27995e-25 , 1.50759e-29 , -2.61578e-29, -1.02267e-25 , -1.79034e-31 , 7.16754e-31, 0.0630561, 23989.5368475, 7868.7132958 , 1010.83701251 , 22639.7755678, 7868.7132958 , 1010.83701251 , 22639.7755678, -11817.3466568 , 20876.9774869 , 1.8413749316, -6.30561131701e-06 , 0 , 0, 0, -2.06833317226e-06 , -2.65698066602e-07 , -5.95080973541e-06, 917567.944012, -0.112960523124 , 1.23264457288 , 1.93708242952, 70.8345196716, 2.41496313963, 7.17830817341, -8.54345684525, 917567.944012, 20925650
1125.99, -7.18885e-25 , 1.50505e-29 , -2.61458e-29, 1.73029e-25 , -3.58685e-31 , 0, 0.0630562, 23989.5462588, 7843.83397355 , 1010.29814441 , 22648.4413582, 7843.83397355 , 1010.29814441 , 22648.4413582, -11820.2481124 , 20875.3456765 , 1.84166722493, -6.30561626462e-06 , 0 , 0, 0, -2.06179451177e-06 , -2.65556537056e-07 , -5.95308991982e-06, 917566.212269, -0.113452851423 , 1.2337306584 , 1.93673800169, 70.8974978025, 2.41367403478, 7.14730686553, -8.4882670435, 917566.212269, 20925650
1126.99, -7.22222e-25 , 1.5046e-29 , -2.61248e-29, -1.02267e-25 , -1.79343e-31 , 7.17987e-31, 0.0630562, 23989.5556423, 7818.94524458 , 1009.75613123 , 22657.0798589, 7818.94524458 , 1009.75613123 , 22657.0798589, -11823.1364924 , 20873.7207095 , 1.8419566027, -6.30562119763e-06 , 0 , 0, 0, -2.05525337116e-06 , -2.65414180413e-07 , -5.95536292606e-06, 917564.480234, -0.113948302302 , 1.23481666525 , 1.93638991495, 70.9604756637, 2.4123774167, 7.11629796195, -8.43308528674, 917564.480234, 20925650
1127.99, -7.30081e-25 , 1.5064e-29 , -2.61278e-29, -9.43503e-26 , 0 , 3.58685e-31, 0.0630563, 23989.564998, 7794.04713907 , 1009.21097303 , 22665.6910594, 7794.04713907 , 1009.21097303 , 22665.6910594, -11826.0118004 , 20872.1025908 , 1.84224306451, -6.30562611602e-06 , 0 , 0, 0, -2.04870975838e-06 , -2.65270996686e-07 , -5.95762875138e-06, 917562.747912, -0.114446905659 , 1.23590259269 , 1.93603813948, 71.0234532541, 2.41107328558, 7.08528149697, -8.37791154052, 917562.747912, 20925650
1128.99, -7.21355e-25 , 1.50655e-29 , -2.61637e-29, 9.43503e-26 , 0 , -3.59301e-31, 0.0630563, 23989.5743258, 7769.13968722 , 1008.66266988 , 22674.2749492, 7769.13968722 , 1008.66266988 , 22674.2749492, -11828.8740401 , 20870.4913253 , 1.84252660998, -6.30563101977e-06 , 0 , 0, 0, -2.04216368139e-06 , -2.65126985892e-07 , -5.959887393e-06, 917561.015305, -0.114948691772 , 1.23698843994 , 1.93568264505, 71.0864305727, 2.40976164158, 7.05425750487, -8.32274577041, 917561.015305, 20925650
1129.99, -7.16231e-25 , 1.50205e-29 , -2.61008e-29, 8.64339e-26 , -1.79651e-31 , 0, 0.0630564, 23989.5836258, 7744.22291923 , 1008.11122185 , 22682.8315181, 7744.22291923 , 1008.11122185 , 22682.8315181, -11831.7232153 , 20868.8869178 , 1.84280723875, -6.30563590885e-06 , 0 , 0, 0, -2.03561514813e-06 , -2.64982148049e-07 , -5.96213884818e-06, 917559.282416, -0.115453691312 , 1.23807420622 , 1.93532340104, 71.1494076187, 2.40844248491, 7.02322601992, -8.26758794193, 917559.282416, 20925650
1130.99, -7.06995e-25 , 1.50115e-29 , -2.61194e-29, -1.02105e-25 , -3.59918e-31 , 1.04955e-30, 0.0630564, 23989.5928978, 7719.29686529 , 1007.556629 , 22691.3607557, 7719.29686529 , 1007.556629 , 22691.3607557, -11834.5593295 , 20867.289373 , 1.84308495039, -6.30564078325e-06 , 0 , 0, 0, -2.02906416656e-06 , -2.64836483174e-07 , -5.96438311416e-06, 917557.549248, -0.115961935341 , 1.23915989075 , 1.93496037643, 71.2123843911, 2.40711581577, 6.99218707639, -8.21243802061, 917557.549248, 20925650
1131.99, -6.99848e-25 , 1.48285e-29 , -2.58111e-29, 1.80946e-25 , -3.59918e-31 , -2.95823e-32, 0.0630565, 23989.6021418, 7694.36155565 , 1006.99889143 , 22699.8626517, 7694.36155565 , 1006.99889143 , 22699.8626517, -11837.3823866 , 20865.6986959 , 1.84335974458, -6.30564564294e-06 , 0 , 0, 0, -2.02251074465e-06 , -2.64689991288e-07 , -5.96662018823e-06, 917555.815803, -0.116473455327 , 1.24024549273 , 1.93459353984, 71.2753608888, 2.4057816344, 6.96114070853, -8.15729597193, 917555.815803, 20925650
1132.99, -6.67275e-25 , 1.5016e-29 , -2.62792e-29, 1.02267e-25 , 5.39877e-31 , -1.38051e-30, 0.0630565, 23989.6113578, 7669.41702053 , 1006.43800922 , 22708.3371958, 7669.41702053 , 1006.43800922 , 22708.3371958, -11840.1923901 , 20864.114891 , 1.8436316209, -6.3056504879e-06 , 0 , 0, 0, -2.01595489036e-06 , -2.64542672415e-07 , -5.96885006765e-06, 917554.082086, -0.116988283144 , 1.24133101135 , 1.93422285942, 71.338337111, 2.40443994103, 6.93008695058, -8.1021617614, 917554.082086, 20925650
1133.99, -6.47212e-25 , 1.5289e-29 , -2.68563e-29, 8.65955e-26 , 0 , -3.30336e-31, 0.0630566, 23989.6205458, 7644.46329019 , 1005.87398246 , 22716.7843778, 7644.46329019 , 1005.87398246 , 22716.7843778, -11842.9893436 , 20862.5379632 , 1.84390057897, -6.30565531811e-06 , 0 , 0, 0, -2.00939661165e-06 , -2.64394526578e-07 , -5.9710727497e-06, 917552.348098, -0.117506451081 , 1.24241644579 , 1.93384830294, 71.4013130566, 2.40309073592, 6.89902583677, -8.04703535447, 917552.348098, 20925650
1134.99, -6.39609e-25 , 1.54629e-29 , -2.72045e-29, -2.6738e-25 , 5.40493e-31 , 3.08149e-32, 0.0630566, 23989.6297056, 7619.50039486 , 1005.30681127 , 22725.2041874, 7619.50039486 , 1005.30681127 , 22725.2041874, -11845.7732509 , 20860.9679172 , 1.84416661844, -6.30566013355e-06 , 0 , 0, 0, -2.0028359165e-06 , -2.64245553804e-07 , -5.97328823168e-06, 917550.613843, -0.118027991848 , 1.24350179522 , 1.93346983776, 71.4642887248, 2.40173401935, 6.86795740133, -7.9919167166, 917550.613843, 20925650
1135.99, -6.56316e-25 , 1.56579e-29 , -2.74982e-29, -1.56712e-26 , -1.80575e-31 , 3.91965e-31, 0.0630566, 23989.6388373, 7594.52836483 , 1004.73649574 , 22733.5966146, 7594.52836483 , 1004.73649574 , 22733.5966146, -11848.5441154 , 20859.4047576 , 1.84442973902, -6.3056649342e-06 , 0 , 0, 0, -1.99627281287e-06 , -2.64095754119e-07 , -5.97549651089e-06, 917548.879323, -0.118552938586 , 1.2445870588 , 1.93308743078, 71.5272641144, 2.40036979159, 6.83688167848, -7.93680581323, 917548.879323, 20925650
1136.99, -6.60586e-25 , 1.58964e-29 , -2.79193e-29, 8.65955e-26 , 1.79343e-31 , -6.60055e-31, 0.0630567, 23989.6479408, 7569.54723038 , 1004.16303599 , 22741.9616491, 7569.54723038 , 1004.16303599 , 22741.9616491, -11851.3019409 , 20857.848489 , 1.84468994026, -6.30566972003e-06 , 0 , 0, 0, -1.98970730875e-06 , -2.63945127553e-07 , -5.97769758463e-06, 917547.144542, -0.119081324868 , 1.24567223567 , 1.93270104848, 71.5902392247, 2.39899805296, 6.80579870242, -7.88170260978, 917547.144542, 20925650
